birthday,education_classes_id,education_concentration_id,education_degree_id,education_school_id,education_type,education_with_id,education_year_id,first_name,gender,hometown_id,languages_id,last_name,locale,location_id,middle_name,name,political,religion,user_id,work_employer_id,work_end_date,work_from_id,work_location_id,work_position_id,work_projects_id,work_start_date,work_with_id
6.0,,14.0,,50.0,55.0,,69.0,,78.0,,,,127.0,,,,,,332.0,150.0,166.0,,177.0,191.0,,170.0,
,,,,47.0,55.0,,,,77.0,,,,127.0,,,,,,333.0,,,,,,,,
,,,,50.0,55.0,,65.0,,77.0,,94.0,106.0,127.0,138.0,,,,,334.0,,,,,,,,
2.0,,,,50.0,55.0,,61.0,,77.0,,,,127.0,,,,,,336.0,,,,,,,,
,,,,50.0,55.0,,,,77.0,,,,127.0,,,,,,338.0,,,,,,,157.0,
6.0,,13.0,,50.0,55.0,,72.0,,78.0,86.0,98.0,106.0,,134.0,,,,,339.0,144.0,168.0,,137.0,,,171.0,
,,,,50.0,55.0,,,,77.0,,,,127.0,,,,,,340.0,50.0,168.0,,,,,162.0,
6.0,,,,50.0,55.0,,65.0,,77.0,,,,127.0,132.0,,,,,341.0,,,,,,,,
,,,,50.0,55.0,,59.0,75.0,78.0,89.0,,,127.0,137.0,,,,,342.0,,,,,,,,
1.0,,,,,,,,,78.0,81.0,,120.0,127.0,,,,,,343.0,,,,,,,,
,,,,50.0,55.0,,63.0,,78.0,,,,127.0,137.0,,,,,344.0,155.0,,,,,,,
,,,,50.0,53.0,,59.0,,77.0,84.0,,110.0,127.0,132.0,,,,,345.0,,,,,,,,
2.0,,14.0,21.0,50.0,55.0,,71.0,,78.0,79.0,102.0,121.0,127.0,137.0,,,,,346.0,,,,132.0,,,162.0,
,,14.0,,50.0,53.0,,59.0,,78.0,,92.0,116.0,127.0,132.0,,,,,347.0,,,,,,,,
4.0,,217.0,,536.0,55.0,,62.0,,78.0,,,276.0,278.0,,,,,,896.0,536.0,,,,,,,
,,,,229.0,55.0,,61.0,,78.0,84.0,265.0,273.0,127.0,,,,,,898.0,,,,,,,,
,,15.0,21.0,538.0,54.0,,64.0,,78.0,84.0,,599.0,127.0,617.0,,,,,900.0,667.0,157.0,,,193.0,,157.0,
4.0,,,,536.0,55.0,,62.0,,78.0,,,272.0,127.0,,,,,,902.0,,,,,,,,
,,,,52.0,55.0,,65.0,,78.0,,,,127.0,128.0,,,,,904.0,,,,,,,,
,,,,52.0,53.0,,66.0,,78.0,,,267.0,127.0,,,,,,905.0,,,,,,,,
,,,,,,,,,78.0,84.0,101.0,269.0,127.0,298.0,,,,,906.0,,,,,,,,
,,18.0,22.0,538.0,55.0,,62.0,,77.0,178.0,573.0,,127.0,617.0,,,,,908.0,,,,,,,,
,,415.0,433.0,246.0,55.0,,69.0,,78.0,,,,127.0,,,,,,909.0,642.0,168.0,,134.0,,,170.0,
,,14.0,22.0,451.0,55.0,,72.0,,78.0,84.0,265.0,599.0,127.0,284.0,,,,,913.0,150.0,170.0,,686.0,,,200.0,
4.0,,216.0,,52.0,55.0,,66.0,,78.0,298.0,265.0,,127.0,129.0,,,,,914.0,,,,,691.0,,310.0,
4.0,,389.0,223.0,52.0,55.0,,69.0,,78.0,298.0,,,127.0,128.0,,,,,915.0,,170.0,,,,,169.0,
5.0,,,,538.0,55.0,,66.0,,77.0,,,587.0,127.0,,,,,,916.0,,,,,,,,
5.0,,18.0,,537.0,55.0,,,,78.0,84.0,265.0,603.0,127.0,84.0,,,,,917.0,151.0,167.0,,134.0,192.0,,201.0,
6.0,,215.0,,525.0,55.0,,69.0,,77.0,,,327.0,278.0,,,,,,919.0,,,,,,,157.0,
,,18.0,,538.0,55.0,,66.0,,77.0,,,,127.0,,,,,,920.0,,,,,,,,
4.0,,392.0,,538.0,55.0,,66.0,,78.0,84.0,,273.0,127.0,617.0,,,,,921.0,,168.0,,,,,166.0,
,,,,538.0,55.0,,72.0,,78.0,,,582.0,127.0,,,,,,922.0,,,,,,,,
6.0,,409.0,,479.0,55.0,,65.0,,78.0,,574.0,267.0,127.0,298.0,,,,,924.0,,,,,,,,
3.0,,417.0,433.0,538.0,55.0,,71.0,,77.0,,,601.0,127.0,,,,,,925.0,,,,,,,,
,,,,,,,,,78.0,,,,127.0,,,,,,926.0,656.0,,,,,,157.0,
0.0,,14.0,22.0,,54.0,,60.0,,78.0,,,,127.0,281.0,,,,,928.0,150.0,172.0,,281.0,183.0,,310.0,
3.0,,424.0,22.0,52.0,55.0,,64.0,,78.0,263.0,265.0,581.0,127.0,128.0,,,,,930.0,,170.0,,264.0,700.0,,171.0,
3.0,,429.0,21.0,247.0,55.0,,72.0,,78.0,84.0,265.0,,278.0,,,,,,931.0,,,,,,,,
6.0,,,,538.0,55.0,,65.0,,78.0,84.0,265.0,,127.0,615.0,,,,,932.0,648.0,172.0,,615.0,193.0,,171.0,
6.0,,404.0,,229.0,55.0,,64.0,,77.0,84.0,,,278.0,84.0,,,,,933.0,,,,,,,,
5.0,,392.0,437.0,538.0,55.0,,66.0,551.0,78.0,263.0,,110.0,127.0,84.0,,,,,934.0,,,,,,,,
,,15.0,,513.0,55.0,,69.0,,78.0,84.0,265.0,273.0,126.0,298.0,,,,,935.0,,,,,,,,
,,,,52.0,54.0,,71.0,,78.0,,,273.0,127.0,84.0,,,,,936.0,,,,,,,,
,,392.0,,,55.0,,60.0,,77.0,,265.0,273.0,278.0,84.0,,,,,937.0,,,,,,,,
209.0,,,23.0,316.0,55.0,,72.0,,78.0,84.0,265.0,,278.0,613.0,,,,,939.0,,171.0,,84.0,696.0,,681.0,
4.0,,,,536.0,53.0,,68.0,,78.0,84.0,,273.0,278.0,84.0,,,,,940.0,633.0,201.0,,,,,332.0,
,,,,,55.0,,542.0,,77.0,,265.0,110.0,278.0,84.0,,,,,941.0,,,,,,,,
6.0,,15.0,,319.0,55.0,,72.0,557.0,78.0,84.0,265.0,,278.0,84.0,,,,,942.0,,,,,,,,
209.0,,,,445.0,53.0,,,,78.0,,,275.0,278.0,,,,,,943.0,,,,,,,,
6.0,,403.0,,235.0,55.0,,66.0,,78.0,,265.0,270.0,278.0,84.0,,,,,944.0,228.0,,,,,,724.0,
,,,,314.0,55.0,,542.0,,78.0,,,,278.0,,,,,,945.0,646.0,157.0,,,,,157.0,
,,391.0,,538.0,54.0,,72.0,,77.0,,,590.0,127.0,176.0,,,,,946.0,,,,,,,,
4.0,,213.0,22.0,538.0,55.0,,66.0,,77.0,84.0,,596.0,127.0,281.0,,,,,947.0,,172.0,,,,,681.0,
,,396.0,,525.0,54.0,,64.0,,78.0,,,110.0,278.0,128.0,,,,,948.0,,167.0,,,,,,
209.0,,14.0,,228.0,55.0,,259.0,,78.0,,,,278.0,,,,,,949.0,,,,,,,,
210.0,,,22.0,538.0,55.0,,65.0,,78.0,569.0,573.0,602.0,127.0,617.0,,,,,950.0,,,,617.0,,,,
,,14.0,433.0,538.0,55.0,,66.0,,78.0,,,,127.0,,,,,,951.0,538.0,,,,,,199.0,
4.0,,,,538.0,55.0,,66.0,,78.0,,,110.0,127.0,,,,,,952.0,,,,,,,,
6.0,,392.0,,538.0,55.0,,72.0,,77.0,84.0,,268.0,127.0,84.0,,,,,953.0,,,,,,,,
6.0,,15.0,,230.0,55.0,,64.0,,77.0,84.0,574.0,275.0,,84.0,,,,,954.0,248.0,,,,,,,
,,,,,,,,,78.0,,,,127.0,,,,,,955.0,150.0,158.0,,177.0,,,195.0,
3.0,,,,52.0,55.0,,,,78.0,,,,127.0,,,,,,956.0,,,,,,,,
5.0,,,,247.0,55.0,,62.0,,78.0,,,594.0,278.0,,,,,,957.0,518.0,,,,,,,
377.0,,426.0,,,53.0,,68.0,,77.0,,,,127.0,,,,,,959.0,,,,,,,,
,,,,538.0,55.0,,63.0,,78.0,,,110.0,127.0,617.0,,,,,960.0,,,,84.0,193.0,,169.0,
,,14.0,438.0,538.0,55.0,,65.0,,78.0,,,273.0,127.0,,,,,,961.0,,676.0,,179.0,,,722.0,
5.0,,15.0,,52.0,55.0,,69.0,,78.0,84.0,,,127.0,,,,,,962.0,,,,,,,,
,,393.0,223.0,52.0,55.0,,64.0,,78.0,,92.0,,127.0,,,,,,963.0,151.0,172.0,,179.0,184.0,712.0,203.0,
,,,,515.0,55.0,,65.0,,78.0,,,584.0,127.0,,,,,,964.0,637.0,678.0,,,701.0,,,
,,,,237.0,55.0,,72.0,,77.0,264.0,92.0,110.0,278.0,264.0,,,,,965.0,,,,,,,,
5.0,,411.0,,538.0,55.0,,64.0,552.0,78.0,,,575.0,127.0,84.0,,,,,966.0,,169.0,,84.0,,,307.0,
,,,,,,,,555.0,77.0,,,273.0,127.0,,,,,,967.0,,,,,,,,
,,13.0,22.0,249.0,55.0,,65.0,,78.0,84.0,,590.0,127.0,,,,,,968.0,228.0,,,,,,,
2.0,,,,538.0,54.0,,61.0,,78.0,,,602.0,127.0,617.0,,,,,970.0,538.0,,,,,,723.0,
6.0,,,,530.0,55.0,,64.0,,78.0,,,273.0,278.0,,,,,,971.0,,,,,,,,
6.0,,,,,55.0,,,,77.0,,,584.0,278.0,,,,,,974.0,,,,,,,,
4.0,,,,536.0,55.0,,62.0,,78.0,,,110.0,278.0,,,,,,975.0,248.0,,,,,,,
,,400.0,,52.0,55.0,,66.0,,78.0,84.0,,275.0,127.0,128.0,,,,,976.0,,,,,,,,
378.0,,403.0,,228.0,53.0,,,,78.0,,,,278.0,,,,,,977.0,,,,,,,,
4.0,,428.0,,538.0,55.0,,66.0,,78.0,,265.0,110.0,127.0,84.0,,,,,978.0,,,,,687.0,,723.0,
,,392.0,,461.0,55.0,,66.0,,78.0,,,275.0,127.0,176.0,,,,,979.0,631.0,162.0,,618.0,193.0,,165.0,
,,425.0,,538.0,55.0,,66.0,550.0,78.0,,574.0,275.0,127.0,84.0,,,,,980.0,647.0,,,,,,,
4.0,,,,536.0,55.0,,72.0,,78.0,,,272.0,278.0,,,,,,981.0,,,,,,,,
5.0,,,,,55.0,,255.0,,78.0,,,,278.0,,,,,,984.0,,,,,,,203.0,
379.0,,14.0,,229.0,55.0,,,,78.0,,,274.0,278.0,264.0,,,,,986.0,,,,,,,,
,,415.0,,246.0,55.0,,66.0,,78.0,,94.0,,127.0,138.0,,,,,987.0,151.0,162.0,,178.0,302.0,,166.0,
4.0,,,,237.0,55.0,,62.0,,78.0,,,,127.0,,,,,,988.0,,,,,,,,
4.0,,384.0,,237.0,55.0,,60.0,,77.0,,,599.0,278.0,84.0,,,,,989.0,,,,,,,,
,,394.0,,251.0,55.0,,64.0,,78.0,,92.0,,127.0,138.0,,,,,992.0,151.0,681.0,,129.0,700.0,704.0,307.0,728.0
,,,,538.0,55.0,,66.0,,77.0,84.0,,110.0,127.0,84.0,,,,,993.0,,,,,,,,
4.0,,,,526.0,55.0,,72.0,,77.0,84.0,265.0,600.0,127.0,298.0,,,,,994.0,,,,,,,,
7.0,,390.0,,538.0,55.0,,65.0,,78.0,84.0,,110.0,127.0,,627.0,,,,995.0,,,,,,,,
6.0,,401.0,,538.0,55.0,,65.0,,78.0,,,110.0,127.0,,,,,,997.0,,,,,,,,
6.0,,,,538.0,55.0,,59.0,,78.0,,92.0,,127.0,617.0,,,,,998.0,,,,,,,,
,,,,504.0,55.0,,69.0,,77.0,,,275.0,126.0,,,,,,999.0,,,,,,,,
,,,,,55.0,,59.0,,77.0,84.0,574.0,273.0,278.0,84.0,,,,,1000.0,,,,,,,,
7.0,,392.0,,52.0,55.0,,65.0,,77.0,,,110.0,126.0,,,,,,1001.0,,171.0,,,,,202.0,
,,429.0,,538.0,55.0,,72.0,,78.0,,,273.0,127.0,617.0,,,,,1003.0,,,,176.0,,,681.0,
,,,,538.0,55.0,,71.0,,77.0,,,600.0,127.0,176.0,,,,,1004.0,,171.0,,,,,332.0,
2.0,,,,515.0,55.0,,60.0,,78.0,,,110.0,278.0,,,,,,1005.0,637.0,,,,,,157.0,
5.0,,383.0,,538.0,55.0,,72.0,,78.0,,,,127.0,617.0,,,,,1006.0,,,,,,,,
5.0,,,,230.0,55.0,,69.0,,78.0,,,603.0,127.0,,,,,,1007.0,,,,,,,,
6.0,,392.0,,538.0,55.0,,72.0,,78.0,,573.0,,127.0,129.0,,,,,1008.0,538.0,,,129.0,184.0,,157.0,
4.0,,,,237.0,55.0,,,556.0,77.0,,,606.0,278.0,,,,,,1009.0,,,,,,,,
,,,,,,,,,78.0,298.0,265.0,271.0,278.0,84.0,,,,,1010.0,,,,,,,,
,,409.0,,52.0,53.0,,,,78.0,,,273.0,127.0,,,,,,1011.0,228.0,,,,184.0,,726.0,
,,,,237.0,55.0,,72.0,,78.0,84.0,,268.0,278.0,84.0,,,,,1014.0,,,,,,,201.0,
4.0,,,,237.0,55.0,,62.0,,78.0,,,110.0,278.0,84.0,,,,,1015.0,,,,,,,,
5.0,,402.0,,,55.0,,68.0,549.0,78.0,,,,127.0,,,,,,1016.0,631.0,164.0,,134.0,,,723.0,
6.0,,,,319.0,55.0,,66.0,,77.0,84.0,265.0,,278.0,,,,,,1018.0,485.0,,,,,,,
4.0,,14.0,21.0,237.0,55.0,,72.0,,78.0,264.0,574.0,273.0,278.0,,,,,,1019.0,,,,,,,310.0,
5.0,,,,247.0,55.0,,69.0,,78.0,,,269.0,278.0,84.0,,,,,1020.0,247.0,,,,,,,
4.0,,430.0,,506.0,55.0,,66.0,,78.0,,,576.0,278.0,264.0,,,,,1021.0,,,,,,,,
210.0,,,,237.0,55.0,,66.0,,78.0,,,110.0,278.0,,,,,,1022.0,,,,,,,,
381.0,,18.0,,538.0,55.0,,69.0,,77.0,178.0,92.0,,127.0,133.0,,,,,1023.0,,199.0,,133.0,184.0,,171.0,
6.0,,,,,,,,357.0,77.0,,,268.0,127.0,,,,,,1024.0,,,,,,,,
,,213.0,22.0,52.0,55.0,,67.0,,78.0,84.0,265.0,591.0,127.0,128.0,,,,,1025.0,,,,,,,,
5.0,,394.0,,538.0,55.0,,66.0,,78.0,84.0,265.0,110.0,127.0,84.0,,,,,1026.0,661.0,,683.0,,,,169.0,683.0
4.0,,,,507.0,55.0,,,110.0,78.0,,,,127.0,,,,,,1027.0,,,,,,,,
,,,,538.0,53.0,,,,77.0,,,,127.0,,,,,,1028.0,,,,,,,,
7.0,,400.0,,538.0,55.0,,60.0,,78.0,,265.0,,127.0,617.0,,,,,1029.0,538.0,172.0,,617.0,189.0,,202.0,
,,,,537.0,55.0,,60.0,,78.0,,,,126.0,133.0,,,,,1030.0,,,,,,,,
,,,,237.0,55.0,,61.0,,78.0,84.0,265.0,268.0,278.0,84.0,,,,,1032.0,,168.0,,,,,161.0,
,,14.0,22.0,538.0,55.0,,68.0,,78.0,,,,127.0,617.0,,,,,1033.0,,,,,,,,
,,14.0,22.0,52.0,55.0,,72.0,,78.0,,,,127.0,,,,,,58.0,,,,,,,,
210.0,,,,245.0,55.0,,58.0,,78.0,,,598.0,127.0,84.0,,,,,1035.0,,,,,,,,
4.0,,413.0,,525.0,55.0,,66.0,556.0,77.0,,,,278.0,84.0,,,,,1036.0,,,,,,,,
,,,,526.0,55.0,,,,78.0,,,588.0,278.0,,,,,,1037.0,671.0,157.0,,,,,157.0,
,,,,538.0,55.0,,68.0,,77.0,,265.0,594.0,127.0,617.0,,,,,1040.0,,,,,,,,
2.0,,,,513.0,55.0,,,,78.0,263.0,265.0,580.0,127.0,84.0,,,,,1041.0,657.0,,,,,,,
,,,,,,,,,78.0,,,268.0,278.0,,,,,,1042.0,,,,,,,157.0,
4.0,,,,536.0,55.0,,,,78.0,,,606.0,278.0,,,,,,1044.0,,,,,,,,
,,15.0,,538.0,55.0,,71.0,,78.0,,,,127.0,612.0,,,,,1045.0,150.0,,,,,,719.0,
4.0,,,,510.0,55.0,,66.0,,77.0,,,594.0,278.0,,,,,,1046.0,,,,,,,,
,,,,538.0,55.0,,60.0,,77.0,84.0,,,278.0,,,,,,1047.0,,167.0,,176.0,,,169.0,
5.0,,,,475.0,55.0,,,,78.0,,,,127.0,,621.0,,,,1048.0,,,,,,,,
5.0,,,,538.0,53.0,,66.0,553.0,78.0,,,,127.0,,,,,,1050.0,,,,,,,,
6.0,,,,524.0,55.0,,65.0,,78.0,264.0,,110.0,278.0,264.0,,,,,1051.0,248.0,,,,,,,
3.0,,14.0,,235.0,55.0,,65.0,,78.0,,,603.0,127.0,84.0,,,,,1052.0,,,,,,,,
210.0,,18.0,,538.0,55.0,,71.0,,78.0,84.0,,110.0,127.0,,,,,,1054.0,,,,,,,,
,,420.0,,475.0,53.0,,66.0,,77.0,,,,127.0,614.0,,,,,1055.0,,201.0,,617.0,,,332.0,
7.0,,18.0,,538.0,55.0,,63.0,,77.0,84.0,265.0,273.0,127.0,617.0,,,,,1056.0,,,,,,,,
210.0,,421.0,,538.0,55.0,,62.0,,78.0,,,,127.0,,355.0,,,,1059.0,,,,,,,,
4.0,,,23.0,248.0,55.0,,72.0,,77.0,84.0,,272.0,127.0,,,,,,1060.0,,,,,,,,
3.0,,14.0,,246.0,55.0,,58.0,,78.0,,,110.0,127.0,134.0,,,,,1062.0,,,,134.0,688.0,,723.0,
,,,,538.0,53.0,,543.0,,77.0,,,267.0,127.0,617.0,,,,,1063.0,,,,,,,,
5.0,,,434.0,536.0,55.0,,66.0,,78.0,263.0,,273.0,278.0,,,,,,1064.0,,,,,,,,
210.0,,,,,,,,,77.0,,,580.0,278.0,,,,,,1065.0,,,,,,,,
5.0,,,,247.0,55.0,,61.0,,78.0,,574.0,275.0,278.0,264.0,,,,,1066.0,,,,,,,,
,,,,536.0,55.0,,66.0,,77.0,,101.0,276.0,278.0,264.0,,,,,1067.0,,,,,,,,
3.0,,,,,,,,,78.0,,,269.0,278.0,,,,,,1068.0,,,,,,,,
378.0,,,,,,,,,77.0,,,575.0,127.0,,,,,,1069.0,,,,,,,,
6.0,,,,526.0,55.0,,72.0,,78.0,,,,278.0,,,,,,1070.0,,,,,,,,
,,,,,55.0,,,,78.0,264.0,265.0,273.0,278.0,,,,,,1071.0,,157.0,,,,,157.0,
,,388.0,,228.0,53.0,,,,,,,273.0,278.0,,,,,,1072.0,671.0,201.0,,84.0,,,375.0,
,,,,538.0,55.0,,69.0,,78.0,558.0,92.0,,126.0,617.0,,,,,1073.0,,,,,,,,
,,14.0,,538.0,55.0,,72.0,,78.0,84.0,265.0,,127.0,617.0,,,,,1074.0,140.0,166.0,,133.0,192.0,,170.0,
3.0,,416.0,,538.0,55.0,,60.0,,78.0,,,,127.0,176.0,,,,,1075.0,,,,,,,,
210.0,,422.0,437.0,538.0,55.0,,,,77.0,,,599.0,127.0,84.0,,,,,1076.0,,157.0,,,,,157.0,
,,,,538.0,55.0,,65.0,,78.0,,90.0,,127.0,617.0,,,,,1077.0,,,,,,,,
,,,,538.0,55.0,,69.0,,78.0,,,273.0,127.0,283.0,,,,,1078.0,,,,,,,,
5.0,,,,,,,,,,,,273.0,127.0,128.0,,,,,1080.0,,,,,,,,
,,,,250.0,55.0,,,,78.0,,,110.0,278.0,,,,,,1081.0,,,,,,,,
5.0,,,,318.0,55.0,,62.0,,78.0,,,,278.0,,,,,,1082.0,,,,,,,,
,,400.0,,538.0,55.0,,65.0,,78.0,,,110.0,127.0,,,,,,1083.0,,,,,,,,
4.0,,14.0,,538.0,54.0,,69.0,,78.0,,,327.0,127.0,,627.0,,,,1084.0,,,,,,,,
,,14.0,22.0,538.0,55.0,,66.0,,78.0,,101.0,605.0,127.0,,,,,,1085.0,667.0,676.0,,619.0,183.0,,200.0,
,,,,538.0,55.0,,,549.0,78.0,,,110.0,127.0,,,,,,1086.0,538.0,,,,,,,
210.0,,14.0,,538.0,55.0,,,,78.0,,,,127.0,,,,,,1087.0,150.0,157.0,,,701.0,,722.0,
378.0,,402.0,,521.0,55.0,,72.0,,78.0,,265.0,274.0,278.0,84.0,,,,,1090.0,,,,,,,,
,,,,538.0,55.0,,69.0,,77.0,,,273.0,127.0,,,,,,1092.0,,,,,,,,
2.0,,,,485.0,53.0,,71.0,,78.0,,,588.0,127.0,84.0,,,,,1093.0,,157.0,,,,,157.0,
,,,,,53.0,,,,77.0,,,110.0,278.0,84.0,,,,,1094.0,664.0,,,84.0,,,,
,,216.0,,52.0,55.0,,72.0,,78.0,,,,127.0,,,,,,1095.0,,,,,,,,
,,14.0,,,55.0,,71.0,,78.0,,92.0,,127.0,133.0,,,,,1097.0,151.0,157.0,,,701.0,707.0,375.0,
5.0,,,,525.0,55.0,,61.0,,78.0,,,598.0,278.0,,,,,,1099.0,,,,,,,724.0,
4.0,,213.0,,318.0,55.0,,62.0,,78.0,,,273.0,278.0,84.0,,,,,1100.0,,,,,,,,
4.0,,422.0,,538.0,55.0,,72.0,,,,,110.0,127.0,,,,,,1101.0,,,,,,,,
5.0,,,,237.0,55.0,,64.0,,78.0,,,607.0,278.0,,,,,,1102.0,,,,,,,,
,,,,318.0,55.0,,,,77.0,,,273.0,278.0,,,,,,1103.0,,,,,,,,
,,216.0,,230.0,55.0,,62.0,,78.0,84.0,265.0,267.0,278.0,284.0,,,,,1104.0,,,,,,,170.0,
3.0,,,,318.0,55.0,,,,78.0,264.0,,110.0,278.0,264.0,,,,,1106.0,650.0,157.0,,,,,672.0,
5.0,,408.0,,538.0,55.0,,69.0,,78.0,568.0,265.0,273.0,127.0,176.0,,,,,1107.0,642.0,,,,699.0,,168.0,
5.0,,,,530.0,55.0,,66.0,,78.0,,,274.0,278.0,,,,,,1108.0,632.0,,,264.0,,,,
,,409.0,,476.0,55.0,,257.0,,78.0,,265.0,,127.0,84.0,,,,,1109.0,,157.0,,84.0,,,,
,,13.0,,538.0,55.0,,65.0,,78.0,,,110.0,127.0,,,,,,1110.0,,,,,,,,
,,388.0,437.0,,55.0,,64.0,,78.0,,101.0,106.0,127.0,,,,,,1111.0,150.0,158.0,,179.0,,,310.0,
,,,,538.0,55.0,,71.0,,78.0,,,578.0,127.0,,,,,,1112.0,,,,176.0,,,,
5.0,,414.0,313.0,52.0,55.0,,72.0,,78.0,561.0,574.0,275.0,127.0,128.0,,,,,1113.0,,,,,,,,
,,14.0,223.0,52.0,55.0,,66.0,,78.0,,,,127.0,133.0,,,,,1114.0,140.0,157.0,,,,,165.0,
4.0,,215.0,,318.0,55.0,,62.0,,78.0,,94.0,275.0,278.0,84.0,,,,,1115.0,,157.0,,,,,157.0,
,,,,538.0,53.0,,,,77.0,,,273.0,127.0,,,,,,1117.0,,,,,,,,
1.0,,407.0,,52.0,55.0,,67.0,,78.0,,92.0,,126.0,138.0,,,,,1118.0,151.0,,,129.0,692.0,705.0,716.0,
5.0,,,,536.0,55.0,,62.0,,78.0,,,,278.0,,,,,,1120.0,,157.0,,,,,157.0,
,,14.0,,536.0,53.0,,58.0,,78.0,,,600.0,278.0,,,,,,1121.0,669.0,157.0,,,,,,
2.0,,215.0,,52.0,55.0,,71.0,,78.0,84.0,,575.0,127.0,128.0,,,,,1122.0,,,,,,,,
,,408.0,,538.0,53.0,,,,78.0,,,269.0,127.0,,,,,,1123.0,638.0,,,283.0,,,,
376.0,,408.0,,538.0,55.0,,69.0,,77.0,84.0,265.0,110.0,127.0,,,,,,1124.0,638.0,168.0,,,193.0,,166.0,
,,401.0,,538.0,55.0,,71.0,,77.0,84.0,265.0,273.0,127.0,84.0,,,,,1125.0,,,,,,,169.0,
,,,,538.0,55.0,,61.0,554.0,78.0,84.0,,575.0,127.0,84.0,,,,,1126.0,663.0,157.0,,,,,157.0,
6.0,,392.0,,,55.0,,64.0,,77.0,,,600.0,278.0,,,,,,1127.0,,,,,,,,
,,18.0,,538.0,55.0,,65.0,550.0,78.0,,,268.0,127.0,84.0,,,,,1128.0,,,,84.0,,,197.0,
4.0,,,,237.0,55.0,,71.0,,78.0,,,578.0,278.0,,,,,,1129.0,,,,,,,,
6.0,,426.0,,538.0,53.0,,69.0,,77.0,,,584.0,127.0,,,,,,1130.0,,,,,,,,
,,388.0,,488.0,55.0,,65.0,,78.0,,,275.0,278.0,,,,,,1131.0,655.0,,,,,,166.0,
6.0,,417.0,,538.0,55.0,,72.0,,78.0,84.0,,600.0,127.0,617.0,,,,,1132.0,662.0,,,,,,,
,,395.0,22.0,470.0,55.0,,259.0,,77.0,84.0,,,127.0,138.0,,,,,629.0,,,,128.0,,,,
6.0,,,,,,,,,77.0,84.0,,268.0,278.0,84.0,,,,,1134.0,,,,,,,,
4.0,,420.0,22.0,538.0,55.0,,66.0,,78.0,,265.0,273.0,127.0,,,,,,1135.0,,,,,,,,
210.0,,,,538.0,54.0,,65.0,,78.0,,,602.0,127.0,,,,,,1136.0,635.0,677.0,,,193.0,,308.0,
,,14.0,,236.0,55.0,,61.0,,78.0,,,,127.0,176.0,,,,,1138.0,631.0,157.0,,,,,,
2.0,,,,471.0,55.0,,71.0,,78.0,84.0,92.0,588.0,127.0,84.0,,,,,1139.0,,,,,,,,
,,,,,55.0,,72.0,,77.0,84.0,,594.0,127.0,84.0,,,,,1141.0,,,,,,,,
,,,,52.0,55.0,,62.0,,77.0,,,324.0,126.0,128.0,,,,,1142.0,,,,,,,,
210.0,,,,,,,,,77.0,,,599.0,127.0,,,,,,353.0,,,,,,,,
210.0,,,,229.0,55.0,,72.0,110.0,78.0,84.0,,,278.0,,,,,,1143.0,,,,,,,,
,,,,538.0,55.0,,62.0,,78.0,,,,127.0,,,,,,1146.0,,,,,,,,
4.0,,,,314.0,55.0,,61.0,,78.0,,,267.0,278.0,,,,,,1147.0,650.0,,,,,,,
4.0,,,,237.0,55.0,,60.0,,77.0,84.0,,273.0,278.0,,,,,,1148.0,485.0,,,,,,,
4.0,,408.0,,538.0,53.0,,66.0,,77.0,,,587.0,127.0,84.0,,,,,1149.0,,,,,,,157.0,
6.0,,,,538.0,53.0,,69.0,,77.0,,,327.0,127.0,,,,,,1150.0,,,,,,,,
7.0,,420.0,,538.0,55.0,,65.0,,78.0,,,,127.0,617.0,,,,,1151.0,,166.0,,617.0,185.0,,201.0,
5.0,,14.0,223.0,536.0,55.0,,66.0,,78.0,,,110.0,278.0,,,,,,1152.0,,,,,,,,
6.0,,,,538.0,55.0,,65.0,,78.0,,,585.0,127.0,,,,,,1153.0,,,,,,,,
6.0,,216.0,,484.0,55.0,,65.0,,78.0,,,271.0,127.0,613.0,,,,,1154.0,,200.0,,,,,169.0,
5.0,,,,,,,,,77.0,,,273.0,127.0,,,,,,1155.0,,,,,,,,
,,,,52.0,55.0,,,,78.0,84.0,,575.0,127.0,128.0,,,,,363.0,,170.0,,84.0,,,202.0,
,,408.0,,538.0,55.0,,65.0,,77.0,,,,126.0,,,,,,1156.0,638.0,157.0,,,193.0,,157.0,
,,,,538.0,53.0,,66.0,,77.0,,92.0,,127.0,618.0,,,,,1157.0,,,,,,,197.0,
5.0,,418.0,,247.0,55.0,,61.0,,78.0,84.0,,,127.0,84.0,,,,,1158.0,,,,,,,,
5.0,,14.0,,536.0,55.0,,64.0,,78.0,264.0,101.0,110.0,278.0,264.0,,,,,1159.0,660.0,,,,,,,
6.0,,18.0,,538.0,55.0,,65.0,,78.0,,,273.0,127.0,617.0,,,,,1160.0,,,,617.0,,,202.0,
,,425.0,,538.0,55.0,,,,78.0,,92.0,,127.0,,,,,,1161.0,,,,,,,725.0,
209.0,,392.0,22.0,250.0,55.0,,259.0,,77.0,84.0,,599.0,278.0,134.0,,,,,1162.0,,,,,,,,
381.0,,391.0,,538.0,53.0,,,,78.0,84.0,,268.0,127.0,176.0,,,,,1163.0,,169.0,,84.0,,,202.0,
4.0,,,,538.0,55.0,,66.0,,78.0,84.0,265.0,590.0,127.0,84.0,,,,,1164.0,,,,,,,,
,,,,538.0,55.0,,66.0,,78.0,,,,127.0,,,,,,1165.0,150.0,162.0,,179.0,,,195.0,
