x1,x2
14,214
72,329
213,130
300,80
142,236
277,342
124,157
109,332
272,184
14,326
140,144
271,82
297,236
343,312
142,169
48,199
271,109
200,21
239,72
321,143
56,118
104,212
26,295
98,238
184,284
41,111
213,178
64,100
119,79
204,194
144,149
299,302
231,280
62,224
239,271
259,245
332,142
40,113
236,26
131,225
320,281
212,104
208,285
146,53
277,290
203,128
67,40
26,134
119,203
251,309
339,146
334,170
340,246
98,199
31,21
323,315
53,302
98,313
25,288
203,304
123,55
200,322
261,62
56,213
304,188
19,319
211,313
203,48
193,91
127,184
9,161
306,273
56,82
25,325
329,204
2,326
319,19
323,200
29,82
271,238
24,92
113,122
23,155
9,297
206,260
109,277
280,153
275,152
296,68
101,180
291,277
272,188
227,19
259,91
238,271
117,77
333,162
334,229
208,332
224,188
104,277
315,5
122,9
119,105
113,285
14,41
9,133
315,169
41,312
9,185
203,324
260,206
109,239
23,124
119,200
322,342
269,329
277,31
78,195
211,271
194,1
306,218
98,123
342,223
40,322
306,328
230,97
67,118
342,122
199,48
263,99
104,239
178,186
180,53
26,109
345,322
347,22
271,212
231,77
26,72
187,194
332,277
183,133
135,127
171,217
313,223
162,333
122,66
96,323
188,258
330,346
309,36
280,9
195,78
25,98
248,236
76,25
119,25
265,261
315,122
283,25
260,322
231,291
332,53
179,90
239,118
236,25
36,127
158,332
285,26
5,235
134,238
323,21
303,186
175,143
343,214
72,132
122,98
317,53
205,192
313,84
308,67
203,199
312,41
113,188
1,236
272,280
346,254
238,106
277,323
283,118
272,329
271,268
80,94
192,115
21,315
196,285
272,291
217,150
92,302
334,128
31,25
161,203
105,25
236,133
86,175
67,161
16,331
277,168
14,343
312,2
26,169
121,315
91,264
175,177
119,21
141,9
31,122
322,297
280,119
295,156
334,56
318,334
203,55
188,322
27,324
69,236
25,257
334,123
25,203
318,104
80,242
315,53
29,247
82,211
280,117
188,200
273,195
231,329
224,304
119,148
277,118
122,45
322,236
86,177
332,304
21,200
203,277
323,75
280,329
199,232
40,26
142,3
89,19
17,144
21,66
2,343
276,141
311,344
239,304
214,312
25,113
325,261
297,109
119,56
236,200
344,122
31,304
200,185
19,227
200,186
254,242
180,346
98,276
213,303
258,75
272,178
83,51
280,31
9,200
277,322
240,222
170,186
66,304
315,94
111,326
288,199
318,82
56,261
214,343
40,325
315,199
272,197
275,328
332,106
280,232
62,130
121,82
187,249
223,26
118,98
242,213
298,26
213,239
284,122
158,5
80,315
48,322
39,25
20,14
156,85
319,95
238,313
30,304
3,274
23,144
334,318
132,317
123,261
40,132
212,271
223,325
25,73
24,80
322,169
91,201
304,136
62,56
31,84
46,143
141,323
239,231
232,322
188,341
141,258
248,291
170,277
40,67
319,327
315,21
224,324
211,170
277,122
272,141
170,55
303,239
1,322
27,329
56,134
137,310
272,79
38,339
185,148
128,315
25,130
315,188
194,299
55,123
66,26
345,178
197,159
312,116
170,85
345,213
323,109
94,302
272,257
21,232
9,21
56,323
216,243
308,161
274,85
277,104
72,239
190,229
26,67
123,122
300,320
133,9
75,258
21,108
149,312
203,122
213,231
194,302
180,92
128,119
224,62
96,62
311,248
242,302
249,204
265,211
169,248
313,339
69,121
158,317
130,277
199,161
21,161
238,325
9,285
187,180
342,325
57,302
9,291
177,46
98,211
320,284
25,237
67,199
218,306
298,212
309,284
80,204
280,133
169,82
152,339
262,312
322,133
277,169
239,285
119,67
56,285
111,44
67,342
145,179
227,175
188,185
21,345
239,303
77,231
315,40
133,1
69,39
237,83
56,98
323,186
116,162
178,272
26,113
144,140
139,159
188,334
275,306
29,211
9,122
297,271
261,199
265,248
277,56
86,227
82,222
65,203
128,223
231,56
271,280
25,26
133,232
277,40
280,185
67,156
148,98
274,170
188,79
214,140
325,82
276,322
326,2
116,17
65,339
39,69
346,299
26,224
104,332
187,5
322,200
271,122
339,347
324,340
141,272
251,139
128,67
185,188
177,143
60,158
280,39
324,203
80,101
186,272
261,318
26,325
93,41
219,6
118,222
323,25
339,103
25,79
187,242
113,158
266,180
48,302
318,271
184,309
113,56
45,322
109,297
56,207
341,323
119,27
78,4
323,274
325,203
281,139
329,231
271,72
63,261
346,94
26,322
121,113
201,8
177,86
21,304
254,196
48,1
67,98
57,320
78,328
224,40
83,237
118,238
257,130
313,128
276,84
119,339
156,9
67,261
104,295
306,195
169,322
263,227
268,261
149,116
170,341
175,227
169,103
121,39
140,115
295,258
325,311
144,312
66,113
277,21
332,21
142,67
113,186
102,175
332,285
67,158
21,39
118,313
187,299
119,98
277,134
22,347
313,67
186,113
199,211
82,84
277,203
141,133
56,63
119,329
258,156
284,309
271,313
257,322
230,41
197,184
19,41
257,141
99,225
213,5
346,266
116,115
6,95
108,251
222,186
189,171
212,21
101,242
128,199
67,79
170,9
21,186
337,243
298,232
168,277
342,9
22,158
272,105
258,98
200,119
82,16
109,323
151,14
143,99
199,141
170,98
1,54
39,277
280,40
221,186
334,134
277,130
136,315
304,236
5,169
20,343
67,334
105,148
25,322
9,295
122,276
306,181
264,110
158,322
188,122
259,264
254,92
128,56
213,67
304,118
213,236
213,291
136,324
184,197
39,313
331,73
184,251
124,23
271,161
21,25
186,223
258,291
169,109
326,115
78,275
38,332
82,318
128,203
325,271
315,304
40,56
329,284
94,101
200,332
261,55
247,120
203,271
302,92
266,346
25,83
200,40
329,40
197,135
253,230
150,217
150,119
323,308
236,318
136,103
140,116
332,280
85,272
280,200
249,163
168,339
9,232
181,4
285,239
9,25
26,104
180,249
217,100
180,302
17,214
220,262
327,319
169,165
271,186
185,170
137,337
291,9
242,187
180,299
199,342
306,4
123,21
271,85
322,221
191,53
290,271
315,224
193,8
56,25
343,14
158,291
212,298
56,315
329,72
325,313
317,146
251,127
194,53
302,101
294,77
328,273
19,89
346,187
122,213
122,119
308,322
337,310
315,142
87,22
211,265
134,199
122,109
134,248
186,122
266,94
85,9
188,280
291,329
326,144
225,68
343,162
313,238
323,248
50,148
200,223
48,53
122,232
142,26
271,200
231,239
3,323
92,53
323,100
72,298
323,67
107,58
127,159
290,67
79,200
26,186
57,204
295,257
82,203
39,280
281,184
118,59
93,111
178,329
213,308
272,56
82,268
250,322
223,211
17,115
129,347
40,25
39,119
14,310
176,148
273,4
203,40
148,261
48,30
41,93
142,45
281,309
115,149
56,341
79,185
133,276
232,122
113,334
127,346
62,133
277,204
211,268
326,137
239,104
8,193
175,296
45,303
80,180
56,223
246,136
188,223
238,98
239,98
200,72
271,98
148,271
260,339
118,265
203,98
347,339
158,168
9,341
188,156
122,67
304,341
188,85
231,199
271,67
176,119
26,25
53,92
330,254
232,291
14,115
299,300
70,230
272,67
170,75
25,170
326,111
24,57
302,180
170,323
223,62
254,266
271,118
257,304
326,140
274,200
92,101
271,298
148,185
280,323
26,323
291,271
250,170
55,104
326,14
308,66
184,272
116,326
156,235
92,249
325,118
9,69
21,284
200,62
238,118
186,331
331,82
41,19
332,170
199,271
9,271
186,271
284,127
122,281
169,106
132,113
159,197
249,53
112,174
92,57
239,186
4,78
188,186
246,87
208,119
23,267
64,150
5,156
163,150
227,131
304,315
221,25
56,271
310,14
242,92
53,1
40,298
235,156
16,332
63,342
173,202
165,188
165,21
42,33
312,226
50,334
66,334
271,104
330,101
211,315
72,271
285,203
152,181
59,238
193,61
260,170
94,194
94,330
21,67
285,322
229,119
161,325
185,272
136,67
89,219
225,131
236,248
84,31
98,103
334,200
69,105
342,123
265,271
199,72
175,263
195,328
334,66
48,130
312,144
164,285
39,257
132,242
239,40
230,214
80,330
149,14
126,1
21,313
113,199
272,85
257,105
66,134
271,63
274,185
313,119
119,1
203,341
119,248
8,110
324,27
98,200
323,188
232,271
4,181
21,127
304,285
158,232
204,180
45,132
142,203
304,246
269,100
25,65
55,185
213,56
332,213
285,332
142,188
324,224
202,173
48,126
187,266
9,3
113,169
246,285
303,213
142,239
251,184
53,242
203,338
111,137
214,19
41,326
113,134
98,304
184,108
343,20
170,239
147,89
141,25
236,84
34,173
9,231
67,82
148,224
320,197
26,142
241,49
170,119
87,291
199,200
320,80
143,321
217,189
303,67
9,188
122,239
302,299
118,203
62,186
170,62
119,324
137,140
281,135
239,265
200,45
66,122
323,26
203,270
222,211
98,239
239,142
98,109
188,208
67,224
119,318
119,261
59,118
67,122
302,48
206,121
263,68
26,66
236,30
324,67
170,122
56,113
137,243
25,246
41,20
199,26
254,180
40,258
119,189
304,31
186,25
98,277
26,56
176,122
317,40
134,277
298,199
281,122
51,31
285,188
265,26
280,297
63,271
271,314
322,67
297,25
26,248
181,218
68,296
45,345
89,147
66,308
315,1
185,26
181,306
271,56
105,315
270,25
261,56
158,60
231,25
176,188
246,25
122,136
248,134
331,25
25,332
97,182
201,259
60,313
156,272
122,251
342,285
299,1
92,80
343,144
339,158
56,142
109,325
177,68
265,313
219,154
24,249
199,313
322,224
128,98
200,142
30,178
322,271
127,197
26,212
62,96
171,58
326,20
85,75
98,332
291,339
953,1323
1789,1707
1175,1059
1329,1559
1804,1898
1622,1520
1200,1202
1449,1836
1156,1605
1149,1559
1173,1180
1549,1412
1638,942
1448,1786
1768,1092
927,1791
1287,1516
1044,1235
1100,1279
1366,1472
1374,483
1768,1610
1021,1322
923,1505
1761,1566
1211,1835
896,1479
942,1215
1199,1539
1153,1796
1355,1236
1899,1884
1425,475
1298,1786
366,930
1230,1621
1437,1337
1801,1695
1795,1839
1632,1156
953,1370
1059,1340
1448,1322
1871,954
1718,1846
1582,1786
1298,1438
1060,1859
1816,1619
1431,1734
1621,1516
944,1428
1097,958
1613,1250
1833,1707
1085,1518
1163,1040
1900,1370
1819,1557
1864,1329
1754,1557
1813,1135
908,1537
1612,1652
1389,1768
1740,1122
1539,1352
1483,959
1569,1903
641,1625
1864,1040
1444,1876
1192,1129
1078,1420
1360,1579
1794,1334
1716,1899
1765,1334
1488,1449
1703,1686
924,1260
1285,916
1714,952
1332,1210
1459,1680
1222,1124
1399,1377
975,1060
1256,926
1864,1707
1345,1298
1126,1557
1596,1432
1235,1414
1752,1344
1402,1101
1837,1424
1730,1074
980,1622
1341,1211
1868,1488
1086,1391
1771,1685
1039,1040
1126,1835
1081,896
1391,1003
1078,1823
1191,1124
1721,1584
1832,1083
1317,929
946,960
1380,1662
1689,1622
932,1238
1608,997
1868,1391
1583,1099
1291,1741
1129,1279
1391,1488
921,1735
1734,1222
1473,1064
483,641
1760,1070
1132,1367
1235,1432
1251,1307
1724,1149
1302,1086
1014,1108
1754,1528
1336,1547
1663,1290
1705,1187
1190,1345
1436,1881
1688,1352
1222,1816
1515,898
1328,1511
896,1587
1380,1331
1423,1872
1864,1842
1782,1431
1213,1005
1502,1636
1750,991
1604,1497
1341,1376
1166,1014
997,1199
1793,1707
1459,1857
921,1026
1716,1018
1600,526
1793,1117
1380,1898
1054,1540
1643,1184
997,1551
1842,1004
1849,1622
1344,1746
1305,1663
1114,1487
1687,1593
1777,563
1360,1187
1478,1743
1609,1793
1329,1460
1139,1876
1219,1813
1080,353
1542,1717
1675,1761
1448,1347
1059,1707
1675,1149
1796,1662
1222,1399
1820,1508
1882,914
1041,1496
924,1228
1024,1370
1724,1390
1648,1232
1064,1342
1886,1800
1291,1086
1802,1629
1554,927
1449,1126
947,1305
1028,1757
1243,978
1613,1376
993,1685
1367,1849
1753,1361
1663,1632
1783,1469
1746,1172
1011,1072
1833,1242
925,1516
1610,1643
1746,1600
1786,942
1173,897
1207,1809
1435,1492
1509,1520
1472,1783
1132,1079
1242,1181
1615,1433
1551,1617
1589,1026
1467,1846
1129,1404
1522,1079
1489,1495
1669,1184
957,1158
1570,921
1129,1100
1836,1485
1389,1377
1020,1066
1348,1630
1415,949
1428,1815
968,999
1505,996
641,629
1617,1185
1163,1185
1826,1391
1692,566
1377,1447
1067,1423
1532,1491
1727,1418
1167,1246
1107,1516
896,1115
1645,1400
1529,1630
596,1322
1408,915
1112,1620
1222,1864
1588,1719
1714,1516
1423,1871
1899,1381
1043,955
1192,1682
1524,1752
1431,1888
1099,1907
946,1153
1766,1870
1231,1404
1816,1003
1322,957
1377,1078
1132,997
1717,1652
960,1571
905,1536
1789,1547
1294,1427
1083,1612
1123,1449
947,1637
1243,1730
1637,1768
1669,1290
1676,1144
1613,1608
1597,1532
992,963
1877,1799
1849,1238
1509,1399
1040,1288
1042,1366
1345,896
1706,1502
1886,1107
1393,1730
1189,1727
1668,1589
1146,925
1537,1535
1296,1109
1033,1307
1491,1589
1186,1837
939,1356
1599,1901
1018,1277
1841,1423
1312,1590
1092,1214
1003,1075
1880,1378
1608,1714
1571,1447
1610,1813
1446,1882
1153,1449
1131,1304
1467,1823
1757,1868
1584,1302
1821,1683
897,1513
1597,1800
1331,1083
1391,1868
1603,1623
1142,1844
1163,1456
1824,1273
1120,1462
1420,1864
1185,1488
1180,1175
1284,1899
1184,1522
1379,1576
1516,1003
1849,1076
1359,1557
1688,925
1160,1669
1250,906
1445,951
1804,1734
1423,1014
1623,1597
1661,1382
1282,1324
1613,921
1691,1347
1288,1040
1606,1113
1707,1416
1335,1153
1159,1738
1047,1902
1721,1375
1707,1238
1611,1120
1513,1272
1146,1135
1520,1377
1576,1231
1715,1345
1080,1616
1420,1048
1126,1175
1622,1849
1530,1391
1911,1337
1367,1879
1798,958
1132,1083
1158,902
1376,947
966,982
1277,1231
1589,1621
1214,1376
1112,1746
1209,1757
1404,1257
1427,1767
1192,1345
1338,1109
1668,1712
1500,1634
1609,1029
1205,1722
993,1877
1333,1468
1730,1390
980,1888
1746,1135
1604,1238
1485,946
1410,1866
1192,1655
1542,1832
1895,1601
1583,1764
1024,1352
1519,1688
1746,1456
1267,1181
1628,1231
1768,1589
1060,1100
1339,1827
1805,897
1570,1359
1603,1509
1819,1618
1491,1849
1271,1330
1114,1744
1156,1845
1572,1209
1622,1753
1888,1238
1406,1261
484,1536
1153,1902
1710,1528
938,1314
1310,924
1184,1367
1563,1076
1080,1543
991,1177
1694,1831
1078,1390
1565,1671
1412,1010
932,1399
1750,1730
1823,1289
1246,1041
1783,1246
1554,1334
1720,1345
1691,1628
1075,1367
1540,1652
1158,1129
1102,1893
1589,1272
1207,1886
1645,1677
1665,1199
1018,1231
1712,1665
1393,1329
1459,1426
1017,1589
1504,1159
1846,946
1319,1097
1770,1109
1714,1613
1800,1083
1230,1484
1185,1269
1743,1531
1721,1431
1028,1614
1845,1769
901,1548
1815,1709
1017,1879
1766,1695
1655,957
1204,1489
1375,1735
1809,959
1175,1621
1622,1714
1714,1737
1235,1190
1622,1175
1669,1622
1350,1036
1370,1809
1574,915
1493,1733
1290,1559
1685,1250
637,1192
1799,1305
1166,1503
1134,1703
1431,1509
1877,1789
1583,1227
1843,1437
1462,1423
993,1683
902,1322
1396,1273
1668,1888
1868,1668
1871,1582
1491,1888
1835,1330
1238,1024
1756,1041
1742,1649
993,1191
1584,934
1712,1287
952,1746
1049,1534
925,1390
1491,1572
1452,1333
1540,1411
1604,1509
1470,1431
1591,1550
1730,1639
1598,1789
1344,1079
1800,1721
1557,1621
1075,1522
1173,1201
1225,1686
1712,1380
1086,1830
1686,1525
1163,1399
1377,1753
1435,1004
1559,1813
1078,1809
1791,1793
930,483
1292,1636
1888,1622
1791,1757
538,483
1029,1391
1199,999
1452,1097
1453,1621
1083,1832
1889,1499
1293,1522
1006,960
1801,1427
1637,1056
1865,1911
1003,1724
1819,1689
1420,1085
1303,1282
1761,1800
1685,1839
1092,1004
1230,1128
1813,1685
1001,366
1006,1207
1294,1844
1514,930
1835,980
1413,1591
1827,1523
1432,1857
1877,993
1729,1451
1608,1329
934,1757
1706,1103
1312,1793
1491,1467
1302,993
1376,1302
1187,1593
1868,1132
1341,1340
1849,1160
1557,1653
1118,1880
1211,1589
1079,1431
1302,1291
1619,1833
1211,1336
1842,925
1391,1006
983,1547
1275,1482
1612,1769
1605,1610
917,1785
1637,1835
1099,1066
1004,1128
1523,1435
1390,1843
1273,941
1009,1158
993,1799
1185,1135
1269,1509
1691,1192
1807,1221
1159,1634
1246,1482
1010,1709
1237,483
1413,1647
1717,1375
1339,1833
1051,1699
1660,1695
1113,1740
1109,1541
1273,954
1059,1075
1205,1199
916,1331
1524,1367
1752,1491
936,1320
1746,1522
1287,1816
1551,1826
1467,1730
1056,926
1365,967
1683,1520
1004,1522
1341,1547
1330,1730
1319,1452
1544,1441
1118,1629
1351,1793
1243,1376
1753,993
1341,1390
1155,483
1730,1006
1605,1663
1180,1879
526,1435
1185,921
1548,1333
1315,1715
1066,1893
1271,1370
1786,1587
980,1833
1553,953
1816,1864
1390,1271
1056,1663
1609,1551
1756,1348
1621,1614
1191,1791
1298,1315
1632,1420
1569,994
1398,1851
1459,1479
1494,1061
428,366
1229,1021
1702,1465
1675,1688
1074,1754
1893,1812
957,1655
566,348
1282,1502
1736,1483
1315,1682
1516,1336
1292,896
1394,1240
1446,1766
1644,1639
1086,1207
1870,1113
1302,1557
1022,1086
1515,1502
1857,1277
1230,1175
925,1312
1250,1613
1205,1730
1620,1791
1516,1600
1508,1282
1846,1614
1520,997
1707,1029
1447,1662
1003,1598
1181,1613
927,1290
1608,1509
1302,916
1178,923
1804,1352
1396,1751
1370,1902
1367,1810
980,1516
1250,1819
936,1677
1491,1662
1770,1415
1461,1369
1434,1564
1659,1352
1536,1807
1166,1020
1000,1474
1496,1709
999,1547
1879,1810
1361,1723
1746,1652
1707,978
1539,1076
1714,1092
1620,1487
1344,1557
1420,921
1271,1488
1049,1522
1381,1227
1338,1876
1691,981
1826,1271
941,933
1680,1682
1318,1773
1703,1011
1782,1621
1557,1520
1079,1209
1712,1391
1032,1473
1512,1001
1826,1402
1502,1871
1791,1470
920,1782
1691,1635
526,1128
1539,1622
1334,1551
1367,1222
1746,1689
1810,1653
1521,1911
1339,1623
924,1109
1662,1551
1293,967
1468,903
1048,1791
1707,1488
1235,1715
1813,1665
1559,995
1703,1159
637,1473
1613,1509
1826,1288
1472,1541
967,946
1793,1516
1721,1643
1239,1730
1307,1553
1304,1258
1447,1632
1079,1643
1761,1026
1457,1456
1226,1482
1184,1341
1899,1009
1125,1211
1130,1868
925,1909
1508,1261
915,1545
947,1827
1878,1122
1482,1070
957,1596
1843,1535
1456,1126
1059,1184
1003,1076
917,954
1125,1864
1389,1447
1408,1052
1729,1715
1816,1209
1136,1593
1487,1464
1584,1617
967,1329
1103,1850
1322,1636
1600,1813
1830,1781
1508,1102
1172,1580
1361,997
1597,1816
925,921
934,1126
1163,1589
1444,913
1352,1185
1153,1173
1567,908
1431,1491
1367,1665
1003,1737
1846,1485
1391,1039
1158,1583
1496,1121
1591,988
1757,1589
1885,1867
1813,1222
1291,1329
1531,1154
1621,1683
1001,1844
947,1367
1554,1609
1826,1623
1867,1717
1412,596
651,1692
1302,1004
1402,916
1736,972
1126,1683
1236,1310
1617,1289
1867,1665
1571,1604
1752,1211
1688,1813
1622,1851
1201,1388
1811,1377
1717,1175
927,1621
1571,953
1236,1650
1813,1117
1435,1818
1785,917
1656,1852
1585,1822
1237,428
1889,1469
1402,1823
1052,1686
1628,1286
1052,1070
1420,1376
1653,1643
1849,1864
1392,1345
1893,1720
1358,1606
1613,1570
1399,1402
925,1669
1361,1554
1818,1475
921,1367
1431,1153
1336,983
1153,1842
1210,1446
1000,1304
1842,1280
1636,1448
981,1100
1321,1283
1742,942
1125,1714
1570,1609
1604,1826
1789,1888
1028,1589
1334,1559
1391,1816
1288,1163
1663,925
1861,1772
1255,967
913,484
1584,1380
1086,1714
1611,1231
1800,1339
958,1493
1675,1535
1491,1668
1886,1078
1135,1584
1278,1867
1279,1100
1578,1432
1316,1014
1871,919
1416,1724
1789,1714
1715,1859
1675,1888
1211,1746
1617,1516
1179,483
1075,1086
1310,1141
1288,1271
1447,1730
1603,980
1800,1524
1730,1723
1416,925
1557,1420
1833,1401
1341,1605
1647,1715
1867,1827
1561,1317
1638,941
1529,1699
1540,1818
1305,1559
908,1433
1467,967
1431,1554
1902,1256
1888,1816
1888,1267
1574,1374
1665,1107
1891,1047
978,1621
1184,1112
1302,1017
1447,1388
1423,1576
1799,1833
947,1185
1696,1062
1707,1124
1587,1120
1198,1833
1370,1483
1744,1677
1551,1211
1668,1768
1146,1344
1175,1480
1135,1688
1256,972
1309,1720
1630,1482
1876,1366
960,1409
934,1551
1298,1475
1495,1015
1066,984
1863,1077
1117,1125
1028,993
1629,1118
1269,1816
1457,1238
1329,1851
1235,1192
1604,1056
1803,1283
1557,1589
1715,1413
1888,966
1376,1609
1507,1472
1598,1843
1592,1014
1129,1576
1483,1835
1718,1327
1625,1695
1334,1021
1689,1211
1036,1315
1003,1376
1541,1847
1804,1761
1231,1235
980,1632
977,1306
1185,1669
1179,1692
925,1059
1557,1431
1799,1516
1413,1596
1821,1330
1198,1800
1547,946
1783,1213
1310,1876
1764,1235
1663,1370
1514,366
1348,1469
1222,1768
1028,1377
1101,1900
1522,1250
1275,1109
1826,1370
1421,1866
1700,1076
1101,1621
1687,1825
1662,1707
1006,1712
1839,1416
1685,1804
1702,1124
1003,1079
1257,1576
1540,1110
1267,1004
1078,953
1717,1750
1199,1613
1352,1467
1683,1600
1624,1306
1799,1272
1211,1491
1447,1463
1721,1539
1622,1405
1131,1709
1902,980
1255,1126
1302,1621
1132,1619
1844,1767
1712,1456
1272,1888
1811,1604
1612,1132
931,1831
1763,1080
1042,1225
1281,1014
1236,1260
1617,993
1800,1520
1380,1623
1391,1639
1879,1863
1864,982
898,919
1652,1156
484,483
1600,1736
1707,1163
1059,1076
1288,1156
1799,1804
897,1083
1125,1024
1691,1404
1695,930
1907,1894
1182,1782
917,1469
1279,1628
1437,1074
1867,1399
1523,1420
